player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles_attempted,tackles,start_min,finish_min,team_goals_conceded
582,25-26-friendly-tottenham-hotspur-vs-reading,47,0,1,0,0.0,0.0,0,1,0,2,25,11,,3.0,1,1,,2,,0,0,2,0,0,0,1,2,3,2,,0,,1,0,0,0,0.0,0.0,0,0,0,2,0,7,0,0,,,0.0,,,0.0,0.0,0.0
570,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,0,0.0,0.0,0,1,0,0,58,45,,0.0,4,0,,1,,1,0,2,0,3,2,0,4,2,3,,1,,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
565,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,0,0.0,0.0,0,0,0,0,34,19,,0.0,2,0,,4,,0,0,4,0,1,0,0,2,0,2,,0,,2,0,2,0,0.0,0.0,0,19,4,0,1,0,0,0,,,0.0,,,0.0,0.0,0.0
569,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,1,0.0,0.0,0,0,0,1,55,49,,0.0,4,0,,3,,1,0,1,0,0,0,0,2,0,2,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
593,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,1,0.0,0.0,1,0,0,1,31,23,,0.0,3,0,,1,,0,1,2,0,0,0,0,1,1,1,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
585,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,1,0.0,0.0,0,0,0,1,52,42,,0.0,5,0,,3,,0,1,3,0,0,0,0,2,2,1,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
592,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,1,0.0,0.0,0,1,0,2,22,10,,0.0,3,0,,0,,0,0,2,0,0,0,0,3,2,3,,0,,2,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,,,0.0,,,0.0,0.0,0.0
571,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,0,0.0,0.0,0,0,0,0,46,32,,0.0,2,0,,2,,0,1,1,2,4,4,2,2,3,1,,1,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
587,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,0,0.0,0.0,0,0,0,0,22,15,,0.0,1,0,,0,,0,0,2,1,1,1,0,2,3,1,,1,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
573,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,1,0.0,0.0,1,0,1,1,29,10,,0.0,3,0,,2,,0,0,2,0,3,1,0,3,5,2,,1,,1,3,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
579,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,1,0.0,0.0,0,0,0,4,25,9,,0.0,1,0,,0,,1,0,1,0,0,0,0,2,3,2,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
580,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,0,0.0,0.0,0,0,0,1,15,8,,0.0,0,0,,1,,0,0,1,0,0,0,0,1,1,1,,0,,1,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
575,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,0,0.0,0.0,0,0,0,0,37,31,,0.0,0,0,,2,,0,0,0,0,2,1,0,1,3,0,,1,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
586,25-26-friendly-tottenham-hotspur-vs-reading,47,0,0,0,0.0,0.0,0,0,0,1,13,7,,0.0,0,0,,0,,0,0,1,0,1,0,0,0,3,0,,0,,0,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
596,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,2,0.0,0.0,0,1,1,5,14,5,,0.0,1,0,,0,,0,0,2,0,0,0,0,2,9,1,,1,,0,5,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
567,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,0,0.0,0.0,0,0,0,0,19,15,,0.0,1,0,,5,,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,15,5,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
593,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,2,0,2,0.0,0.0,2,1,0,4,33,25,,0.0,2,0,,1,,0,0,3,0,0,0,0,1,6,1,,0,,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
597,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,63,0,0,3,0.0,0.0,0,2,0,4,24,11,,0.0,4,0,,2,,0,1,2,0,1,1,0,3,0,2,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
588,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,63,0,0,2,0.0,0.0,2,0,0,7,37,23,,4.0,1,0,,1,,0,0,0,0,0,0,0,1,2,1,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
569,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,0,0.0,0.0,0,0,0,0,84,75,,0.0,11,0,,4,,1,2,6,0,1,0,1,4,1,3,,1,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
568,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,3,0.0,0.0,1,0,0,2,84,56,,4.0,10,2,,6,,0,0,3,0,0,0,1,4,4,3,,1,,2,1,0,0,0.0,0.0,0,0,0,1,0,5,0,0,,,0.0,,,0.0,0.0,0.0
579,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,3,0.0,0.0,1,1,0,7,39,26,,1.0,2,0,,1,,0,0,2,0,0,0,0,3,4,3,,0,,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
571,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,0,0.0,0.0,0,1,0,0,53,42,,1.0,8,0,,3,,1,1,1,0,0,0,0,2,0,2,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
586,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,0,0.0,0.0,0,0,0,0,72,61,,1.0,15,0,,3,,0,2,2,0,0,0,0,1,3,1,,0,,0,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
595,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,13,0,0,0,0.0,0.0,0,0,0,0,19,17,,1.0,2,0,,1,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
578,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,1,0.0,0.0,0,0,0,1,88,81,,0.0,8,0,,1,,0,0,3,1,2,2,0,1,2,0,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
566,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,28,20,,0.0,1,0,,3,,0,0,7,0,1,0,0,0,0,0,,0,,0,0,0,2,0.0,0.0,1,20,3,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
342,25-26-friendly-leeds-united-vs-manchester-united,77,0,0,1,0.0,0.0,1,3,1,2,75,42,,0.0,5,0,,1,,1,2,7,0,1,0,0,6,4,5,,1,,1,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
356,25-26-friendly-leeds-united-vs-manchester-united,86,0,0,0,0.0,0.0,0,1,0,1,63,52,,0.0,4,0,,1,,1,1,2,0,1,0,0,6,1,5,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
449,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,1,0,0,40,29,,3.0,6,0,,1,,0,0,3,0,1,1,0,4,2,2,,2,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
358,25-26-friendly-leeds-united-vs-manchester-united,77,0,0,1,0.0,0.0,0,1,1,1,66,47,,0.0,3,0,,2,,3,0,5,0,0,0,2,8,6,8,,0,,3,2,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
339,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,28,15,,0.0,3,0,,4,,0,0,4,0,0,0,0,0,0,0,,0,,0,0,3,0,0.0,0.0,1,15,4,0,0,0,2,0,,,0.0,,,0.0,0.0,0.0
434,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,20,12,,0.0,0,0,,4,,0,0,3,0,0,0,0,0,0,0,,0,,0,0,3,0,0.0,0.0,0,12,4,0,0,0,3,0,,,0.0,,,0.0,0.0,0.0
440,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,0,2,0,4,37,18,,3.0,2,1,,1,,1,0,0,0,0,0,0,3,3,3,,0,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
438,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,48,37,,0.0,4,0,,0,,1,0,4,0,2,2,0,3,1,1,,2,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
345,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,41,30,,0.0,0,0,,2,,0,1,2,1,7,3,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
459,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,1,0,0,0,38,28,,1.0,3,0,,3,,0,0,1,0,0,0,1,5,1,4,,1,,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
348,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,54,44,,0.0,4,0,,0,,0,1,1,1,3,2,0,5,2,1,,4,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,,,0.0,,,0.0,0.0,0.0
441,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,3,0.0,0.0,1,0,0,3,38,21,,0.0,0,1,,0,,1,0,3,0,0,0,0,3,1,2,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
442,25-26-friendly-leeds-united-vs-manchester-united,29,0,0,0,0.0,0.0,0,0,0,0,29,24,,0.0,1,0,,2,,0,1,2,0,2,1,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
444,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,47,43,,0.0,11,0,,5,,0,0,1,0,1,1,0,1,0,1,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
447,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,1,0,1,1,38,31,,0.0,6,0,,1,,1,0,1,0,1,0,0,3,2,2,,1,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
344,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,39,36,,0.0,0,0,,2,,0,0,2,1,1,0,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
351,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,1,0,0,34,19,,0.0,0,0,,0,,1,0,2,0,0,0,0,4,2,4,,0,,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,,,0.0,,,0.0,0.0,0.0
439,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,2,0.0,0.0,0,1,0,2,29,12,,1.0,0,0,,1,,1,0,3,0,0,0,0,3,3,2,,1,,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
458,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,2,0.0,0.0,0,0,1,3,30,18,,0.0,3,0,,3,,0,0,2,0,0,0,1,2,4,1,,1,,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
465,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,0,0,0,6,16,7,,1.0,0,0,,0,,0,0,0,0,0,0,0,2,0,1,,1,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
455,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,0,0,0,3,25,13,,1.0,1,1,,0,,0,0,2,0,0,0,0,0,1,0,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,3,0,0,,,0.0,,,0.0,0.0,0.0
353,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,1,0,0,20,5,,0.0,2,0,,0,,1,0,0,0,1,0,0,4,3,3,,1,,1,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,,,0.0,,,0.0,0.0,0.0
452,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,0,1,0,3,33,18,,1.0,1,0,,0,,0,0,1,0,0,0,1,5,5,5,,0,,4,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,,,0.0,,,0.0,0.0,0.0
362,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,16,8,,2.0,2,0,,0,,0,0,1,0,1,0,0,0,2,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
341,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,28,20,,0.0,0,0,,5,,0,0,2,0,1,0,0,0,0,0,,0,,0,0,1,0,0.0,0.0,0,20,5,0,0,0,1,0,,,0.0,,,0.0,0.0,0.0
443,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,35,31,,0.0,2,0,,1,,0,0,1,0,0,0,0,0,1,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
346,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,26,21,,0.0,1,0,,1,,0,0,1,0,3,0,0,1,3,1,,0,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
493,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,29,24,,1.0,1,0,,1,,0,0,2,0,0,0,0,2,3,2,,0,,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
357,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,2,0.0,0.0,2,0,1,2,17,8,,0.0,1,0,,0,,0,0,4,0,0,0,0,0,3,0,,0,,0,2,0,0,0.0,0.0,0,0,0,1,0,0,0,1,,,0.0,,,0.0,0.0,0.0
436,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,35,30,,0.0,1,0,,0,,0,0,0,0,2,1,0,1,3,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
354,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,52,40,,0.0,1,0,,3,,0,0,2,0,0,0,1,0,5,0,,0,,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
365,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,18,9,,0.0,2,0,,0,,0,0,1,0,0,0,0,4,2,1,,3,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
450,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,1,0,0,26,11,,0.0,0,0,,0,,1,1,2,0,0,0,2,4,6,4,,0,,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
460,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,1,17,13,,1.0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
343,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,35,24,,0.0,1,0,,0,,0,1,0,1,4,2,0,0,2,0,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
457,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,1,0.0,0.0,0,0,0,1,32,22,,0.0,2,0,,2,,0,1,3,0,0,0,2,1,5,0,,1,,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
446,25-26-friendly-leeds-united-vs-manchester-united,16,0,0,0,0.0,0.0,0,0,0,1,12,9,,0.0,0,0,,1,,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
462,25-26-friendly-leeds-united-vs-manchester-united,10,0,0,0,0.0,0.0,0,0,0,3,4,2,,0.0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
347,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,26,15,,0.0,1,1,,1,,0,1,1,0,2,1,2,0,4,0,,0,,0,0,0,0,0.0,0.0,0,0,0,2,0,1,0,0,,,0.0,,,0.0,0.0,0.0
431,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,20,14,,0.0,1,0,,1,,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,14,1,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
467,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,5,0.0,0.0,1,0,0,6,11,1,,0.0,0,0,,0,,0,0,0,0,0,0,0,1,4,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
352,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,15,9,,0.0,0,0,,0,,0,0,0,0,0,0,1,0,2,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
359,25-26-friendly-leeds-united-vs-manchester-united,4,0,0,0,0.0,0.0,0,0,0,0,4,2,,0.0,2,0,,0,,0,1,0,0,0,0,0,0,1,0,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
567,25-26-friendly-tottenham-hotspur-vs-luton-town,45,0,0,0,0.0,0.0,0,0,0,0,27,15,,0.0,3,0,,4,,0,0,3,0,1,0,0,1,0,0,,1,,0,0,2,0,0.0,0.0,0,15,4,0,2,0,2,0,,,0.0,,,0.0,0.0,0.0
575,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,0,0,0,84,70,,0.0,5,0,,0,,0,2,1,0,4,3,0,3,2,3,,0,,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
570,25-26-friendly-tottenham-hotspur-vs-luton-town,64,0,0,0,0.0,0.0,0,0,0,0,62,49,,0.0,2,0,,1,,0,2,2,1,4,4,0,1,1,1,,0,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
587,25-26-friendly-tottenham-hotspur-vs-luton-town,82,0,0,0,0.0,0.0,0,0,0,0,61,48,,0.0,5,0,,2,,1,1,1,0,2,1,1,2,2,2,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
