player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles_attempted,tackles,start_min,finish_min,team_goals_conceded
591,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,1,0,0,38,31,,0.0,1,0,,2,,0,0,1,0,1,1,0,2,2,1,,1,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
592,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,1,0,0,22,15,,0.0,0,0,,0,,0,1,0,0,1,1,0,3,2,2,,1,,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,,,0.0,,,0.0,0.0,0.0
580,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,0,0,2,30,14,,0.0,3,1,,2,,3,0,0,0,0,0,0,4,3,4,,0,,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,2,,,0.0,,,0.0,0.0,0.0
595,25-26-friendly-tottenham-hotspur-vs-luton-town,13,0,0,0,0.0,0.0,0,0,0,0,6,5,,1.0,1,0,,1,,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
573,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,0,0,0,65,34,,0.0,5,0,,0,,0,1,4,0,0,0,0,4,6,4,,0,,3,3,0,0,0.0,0.0,0,0,0,2,0,0,0,0,,,0.0,,,0.0,0.0,0.0
599,25-26-friendly-tottenham-hotspur-vs-luton-town,13,0,0,0,0.0,0.0,0,0,0,0,3,2,,0.0,0,0,,1,,0,0,0,0,1,1,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
584,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,1,0,0,36,10,,1.0,1,0,,1,,0,1,1,0,1,1,0,4,7,4,,0,,1,1,0,0,0.0,0.0,0,0,0,3,0,4,0,0,,,0.0,,,0.0,0.0,0.0
582,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,1,0.0,0.0,1,3,1,6,36,14,,0.0,2,0,,2,,0,0,3,0,0,0,1,5,9,5,,0,,1,3,0,0,0.0,0.0,0,0,0,3,0,0,0,1,,,0.0,,,0.0,0.0,0.0
598,25-26-friendly-tottenham-hotspur-vs-luton-town,13,0,0,1,0.0,0.0,0,0,1,2,4,1,,0.0,0,0,,0,,0,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
565,25-26-friendly-tottenham-hotspur-vs-luton-town,45,0,0,0,0.0,0.0,0,0,0,0,23,20,,0.0,1,0,,2,,0,0,4,0,0,0,0,1,1,1,,0,,1,0,0,0,0.0,0.0,1,20,2,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
136,25-26-friendly-brentford-vs-gil-vicente,45,1,0,3,0.5,0.01,2,1,0,5,16,8,,0.0,1,0,,0,,0,0,1,0,0,0,0,1,3,1,,0,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
116,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,2,0,0,64,45,,0.0,7,0,,1,,1,1,2,1,0,0,0,6,2,6,,0,,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
109,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,0,34,25,,0.0,3,0,,1,,2,0,2,0,0,0,0,4,0,2,,2,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
118,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.03,0,0,0,1,38,24,,0.0,3,0,,0,,1,1,1,0,0,0,0,4,0,4,,0,,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
123,25-26-friendly-brentford-vs-gil-vicente,45,0,0,1,0.04,0.07,0,1,0,4,25,11,,0.0,1,0,,0,,0,2,3,0,0,0,0,5,2,5,,0,,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
106,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.0,0,0,0,0,53,40,,0.0,5,0,,2,,1,0,2,0,2,2,0,2,2,1,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
108,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,0,50,42,,0.0,5,0,,1,,0,0,1,1,2,1,0,1,0,0,,1,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
133,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.03,0,0,0,0,8,2,,1.0,0,0,,1,,0,0,1,0,1,1,0,2,2,1,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
105,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.0,0,0,0,0,10,6,,0.0,0,0,,1,,0,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,6,1,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
127,25-26-friendly-brentford-vs-gil-vicente,14,0,0,0,0.0,0.0,0,0,0,1,6,1,,0.0,0,0,,0,,1,0,0,0,1,0,0,1,0,1,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
110,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.01,0,1,0,1,24,16,,0.0,3,0,,0,,0,1,2,0,0,0,0,1,3,1,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
120,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.12,0,1,0,2,23,12,,1.0,1,1,,1,,0,0,1,1,0,0,0,2,3,2,,0,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,,,0.0,,,0.0,0.0,0.0
129,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,1,31,25,,0.0,3,0,,4,,0,1,2,0,0,0,1,0,2,0,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
126,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.0,0,0,0,2,33,20,,0.0,2,0,,1,,0,1,3,0,0,0,0,0,1,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
114,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.0,0,0,0,0,36,33,,0.0,1,0,,0,,0,0,0,0,1,0,0,1,1,0,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
122,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,0,15,12,,0.0,1,0,,0,,0,1,2,0,0,0,0,0,3,0,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
134,25-26-friendly-brentford-vs-gil-vicente,38,0,0,1,0.1,0.01,1,0,0,1,17,11,,0.0,1,0,,1,,0,0,0,0,0,0,0,2,2,2,,0,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
130,25-26-friendly-brentford-vs-gil-vicente,32,0,0,0,0.0,0.0,0,1,0,0,27,12,,0.0,0,0,,0,,0,0,0,0,0,0,0,3,6,3,,0,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
124,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.02,0,0,0,0,36,28,,0.0,3,0,,1,,0,0,0,0,0,0,0,1,2,0,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
121,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.02,0,0,0,2,31,15,,0.0,8,0,,1,,1,1,0,0,0,0,1,1,4,1,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,,,0.0,,,0.0,0.0,0.0
107,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.02,0,0,0,1,17,11,,0.0,0,1,,0,,0,0,1,0,0,0,1,0,2,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
101,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.0,0,0,0,0,22,16,,0.0,1,0,,0,,0,0,3,0,0,0,0,0,0,0,,0,,0,0,2,1,0.32,0.68,0,16,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
113,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.0,0,0,0,0,48,44,,0.0,1,0,,0,,0,1,0,0,1,0,0,1,4,0,,1,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
131,25-26-friendly-brentford-vs-gil-vicente,8,0,0,0,0.0,0.0,0,0,0,0,5,2,,0.0,0,0,,0,,0,0,0,0,0,0,0,1,2,1,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
283,25-26-friendly-augsburg-vs-crystal-palace,90,2,1,5,0.94,0.07,3,2,0,7,30,10,,2.0,2,0,,2,,0,0,2,0,1,1,0,5,7,4,,1,,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
266,25-26-friendly-augsburg-vs-crystal-palace,90,1,1,3,0.13,0.35,1,1,0,5,67,39,,3.0,7,1,,0,,0,0,11,0,1,1,0,5,7,4,,1,,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
253,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,29,19,,0.0,4,0,,8,,0,0,7,0,0,0,0,0,0,0,,0,,0,0,2,1,2.23,1.23,0,19,8,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
273,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,1,0.02,0.16,1,1,0,0,70,41,,2.0,11,0,,1,,0,2,6,0,2,1,2,4,5,4,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
260,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.03,0,0,0,0,86,66,,0.0,12,0,,6,,1,3,2,0,6,4,0,4,5,2,,2,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
257,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,1,0.02,0.01,0,0,0,1,60,41,,0.0,4,0,,5,,0,2,3,0,7,6,0,4,1,1,,3,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
256,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.01,0,1,0,0,54,29,,0.0,2,0,,1,,1,1,1,0,6,4,0,6,5,3,,3,,1,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
261,25-26-friendly-augsburg-vs-crystal-palace,69,0,0,1,0.06,0.01,1,1,0,1,34,18,,1.0,2,0,,2,,0,1,0,0,5,4,0,7,3,3,,4,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
271,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,1,0.07,0.11,1,0,1,1,71,52,,0.0,8,0,,0,,1,1,4,0,1,0,1,4,4,3,,1,,0,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
267,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,1,0.2,0.14,1,0,1,2,37,21,,1.0,4,0,,1,,0,0,2,0,1,1,2,3,6,2,,1,,2,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
258,25-26-friendly-augsburg-vs-crystal-palace,69,0,0,0,0.0,0.3,0,0,0,3,33,13,,2.0,0,1,,1,,1,0,1,0,2,1,0,2,3,1,,1,,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
254,25-26-friendly-augsburg-vs-crystal-palace,64,0,0,0,0.0,0.0,0,0,0,0,20,9,,0.0,2,0,,2,,0,0,7,0,1,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
101,25-26-friendly-brentford-vs-queens-park-rangers,90,0,0,0,0.0,0.01,0,0,0,0,51,35,,0.0,8,0,,9,,0,0,8,0,0,0,0,0,0,0,,0,,0,0,2,0,0.59,0.59,0,35,9,0,1,0,0,0,,,0.0,,,0.0,0.0,0.0
110,25-26-friendly-brentford-vs-queens-park-rangers,76,0,1,0,0.0,0.11,0,1,0,1,56,29,,1.0,3,1,,0,,0,1,4,0,0,0,0,2,1,2,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
106,25-26-friendly-brentford-vs-queens-park-rangers,76,1,0,1,0.1,0.01,1,0,0,1,101,91,,0.0,3,0,,5,,0,1,1,0,3,2,1,0,2,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,,,0.0,,,0.0,0.0,0.0
129,25-26-friendly-brentford-vs-queens-park-rangers,75,0,0,0,0.0,0.02,0,2,0,1,67,47,,1.0,2,0,,3,,0,3,4,0,2,1,2,4,2,4,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
108,25-26-friendly-brentford-vs-queens-park-rangers,64,0,0,0,0.0,0.01,0,0,0,0,63,51,,0.0,7,0,,7,,0,0,9,0,2,1,0,2,0,2,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
109,25-26-friendly-brentford-vs-queens-park-rangers,64,0,0,1,0.03,0.01,1,1,0,1,59,40,,0.0,4,1,,3,,1,1,3,0,0,0,0,5,3,4,,1,,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
122,25-26-friendly-brentford-vs-queens-park-rangers,27,0,0,1,0.11,0.02,1,2,0,2,18,9,,1.0,2,0,,0,,0,2,1,0,1,1,0,2,0,2,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
128,25-26-friendly-brentford-vs-queens-park-rangers,15,0,0,0,0.0,0.05,0,1,0,0,20,14,,1.0,0,0,,0,,0,1,3,0,0,0,0,1,1,1,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
123,25-26-friendly-brentford-vs-queens-park-rangers,76,0,0,1,0.06,0.03,1,0,0,3,37,17,,0.0,0,0,,0,,1,1,3,0,0,0,2,2,6,2,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
121,25-26-friendly-brentford-vs-queens-park-rangers,76,0,0,0,0.0,0.06,0,0,0,2,49,29,,1.0,11,0,,4,,0,1,1,0,0,0,2,1,6,1,,0,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
263,25-26-friendly-augsburg-vs-crystal-palace,22,0,0,0,0.0,0.01,0,1,0,1,10,9,,1.0,1,0,,0,,3,2,1,0,4,2,1,4,1,4,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
270,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,3,0.17,0.26,0,0,0,0,43,24,,2.0,2,1,,2,,0,1,4,1,0,0,0,1,2,1,,0,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
285,25-26-friendly-augsburg-vs-crystal-palace,81,0,0,1,0.04,0.05,1,0,0,2,25,10,,1.0,1,0,,0,,1,0,0,0,2,2,1,7,4,6,,1,,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
281,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.01,0,0,0,0,54,35,,0.0,9,0,,4,,1,1,4,0,4,1,0,4,4,3,,1,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
278,25-26-friendly-augsburg-vs-crystal-palace,10,0,0,0,0.0,0.0,0,0,0,0,5,2,,0.0,0,0,,0,,1,0,1,0,0,0,0,1,0,1,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
275,25-26-friendly-augsburg-vs-crystal-palace,20,0,0,0,0.0,0.0,0,0,0,0,13,7,,0.0,2,0,,0,,0,0,1,0,0,0,0,3,0,3,,0,,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
255,25-26-friendly-augsburg-vs-crystal-palace,27,0,0,0,0.0,0.0,0,0,0,0,7,3,,0.0,0,0,,2,,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,1,0.93,0.07,0,3,2,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
136,25-26-friendly-brentford-vs-queens-park-rangers,64,0,0,1,0.1,0.01,0,1,0,4,24,10,,1.0,1,0,,1,,0,0,0,0,1,1,0,5,7,1,,4,,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,2,,,0.0,,,0.0,0.0,0.0
133,25-26-friendly-brentford-vs-queens-park-rangers,27,0,0,2,0.33,0.0,1,0,0,2,10,2,,0.0,0,0,,0,,0,0,1,0,2,2,1,2,2,1,,1,,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
130,25-26-friendly-brentford-vs-queens-park-rangers,15,0,0,1,0.04,0.31,1,0,0,1,15,9,,1.0,1,1,,0,,0,0,1,0,0,0,2,2,3,1,,1,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
126,25-26-friendly-brentford-vs-queens-park-rangers,64,0,0,0,0.0,0.01,0,0,0,1,45,34,,0.0,6,0,,3,,0,0,1,0,0,0,1,0,1,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
114,25-26-friendly-brentford-vs-queens-park-rangers,27,0,0,0,0.0,0.0,0,0,0,0,37,29,,0.0,0,0,,0,,1,0,2,0,0,0,0,1,1,1,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
118,25-26-friendly-brentford-vs-queens-park-rangers,15,0,0,0,0.0,0.01,0,0,0,1,6,2,,0.0,0,1,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
116,25-26-friendly-brentford-vs-queens-park-rangers,27,0,0,0,0.0,0.01,0,0,0,0,27,19,,0.0,1,0,,1,,0,0,0,0,3,2,0,0,1,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
131,25-26-friendly-brentford-vs-queens-park-rangers,15,0,0,0,0.0,0.0,0,0,0,0,18,15,,0.0,1,0,,2,,0,1,0,0,0,0,0,0,1,0,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
107,25-26-friendly-brentford-vs-queens-park-rangers,76,0,0,0,0.0,0.13,0,0,0,2,27,13,,0.0,4,0,,0,,0,0,1,0,0,0,0,1,6,1,,0,,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
276,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.12,0,0,0,0,39,22,,3.0,5,1,,0,,1,0,3,0,0,0,1,2,9,2,,0,,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
284,25-26-friendly-augsburg-vs-crystal-palace,28,0,0,0,0.0,0.0,0,1,0,1,6,0,,0.0,1,0,,0,,0,0,0,0,0,0,0,3,2,1,,2,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
272,25-26-friendly-augsburg-vs-crystal-palace,22,0,0,0,0.0,0.01,0,0,0,0,24,18,,1.0,6,0,,3,,1,3,4,0,6,1,0,1,1,0,,2,,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
269,25-26-friendly-augsburg-vs-crystal-palace,63,0,0,0,0.0,0.0,0,0,0,1,26,6,,1.0,3,0,,1,,1,0,2,1,0,0,0,2,8,2,,0,,1,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0
